gene_id,gene_name,GSM4143959_HUtSMC-AP-1-KO-Rep-1,GSM4143960_HUtSMC-AP-1-KO-Rep-2,GSM4143961_HUtSMC-AP-1-KO-Rep-3,GSM4143962_HUtSMC-Negative-Ctrl-Rep-1,GSM4143963_HUtSMC-Negative-Ctrl-Rep-2,GSM4143964_HUtSMC-Negative-Ctrl-Rep-3
ENSG00000249849,ENSG00000249849,0,0,0,0,0,0
ENSG00000170074,FAM153A,0,0,0,1,0,0
ENSG00000249109,ENSG00000249109,0,0,0,0,0,0
ENSG00000248943,ENSG00000248943,0,0,0,0,0,0
ENSG00000170089,ENSG00000170089,78,62,67,65,67,41
ENSG00000214351,OR1X5P,0,0,0,0,0,0
ENSG00000249186,ENSG00000249186,0,0,0,0,0,0
ENSG00000280207,ENSG00000280207,0,0,0,0,0,1
ENSG00000249129,SUDS3P1,6,6,3,8,4,7
ENSG00000175325,PROP1,0,0,0,0,0,0
ENSG00000204677,FAM153CP,0,1,0,0,0,0
ENSG00000218227,ENSG00000218227,26,39,23,43,45,40
ENSG00000145911,N4BP3,3,0,2,31,5,5
ENSG00000145916,RMND5B,299,262,245,333,312,337
ENSG00000145912,NHP2,1240,1054,930,851,1021,984
ENSG00000251211,ENSG00000251211,9,7,2,6,7,2
ENSG00000244234,GMCL2,0,0,0,0,0,1
ENSG00000197451,HNRNPAB,5296,4366,3545,3110,3784,3586
ENSG00000175309,PHYKPL,304,261,284,466,389,410
ENSG00000050767,COL23A1,0,0,0,0,2,1
ENSG00000271681,ENSG00000271681,0,0,0,1,0,0
ENSG00000253698,ENSG00000253698,0,0,0,0,0,0
ENSG00000242341,RN7SL646P,0,0,0,0,0,0
ENSG00000245688,ENSG00000245688,0,0,0,0,0,0
ENSG00000113240,CLK4,181,184,164,186,260,273
ENSG00000252464,RN7SKP70,4,0,1,0,2,2
ENSG00000169131,ZNF354A,170,183,198,227,223,173
ENSG00000250420,AACSP1,0,0,0,0,1,0
ENSG00000274813,ENSG00000274813,0,0,0,0,0,0
ENSG00000253725,ENSG00000253725,0,0,0,0,0,0
ENSG00000278441,ENSG00000278441,0,0,0,0,0,0
ENSG00000178338,ZNF354B,73,47,62,110,80,79
ENSG00000206624,RNU1-39P,0,0,0,0,0,0
ENSG00000198939,ZFP2,4,9,10,18,4,7
ENSG00000213328,ENSG00000213328,0,0,0,0,0,0
ENSG00000253869,PIGFP1,0,1,1,3,2,0
ENSG00000272431,ZNF454-DT,0,0,0,0,0,0
ENSG00000178187,ZNF454,25,19,27,28,30,27
ENSG00000254035,ENSG00000254035,3,2,3,7,1,6
ENSG00000113262,GRM6,0,0,0,0,0,0
ENSG00000254158,ENSG00000254158,0,0,0,1,0,0
ENSG00000234284,ZNF879,32,46,51,59,64,43
ENSG00000177932,ZNF354C,195,185,204,284,238,246
ENSG00000253144,ENSG00000253144,4,6,1,5,5,11
ENSG00000087116,ADAMTS2,3756,5563,4761,4457,8969,9071
ENSG00000253979,ENSG00000253979,0,0,0,0,0,0
ENSG00000253163,ENSG00000253163,3,9,2,6,10,5
ENSG00000253617,ENSG00000253617,0,0,0,0,0,0
ENSG00000250674,ENSG00000250674,0,0,0,0,0,0
ENSG00000274716,U4,0,0,0,0,0,0
ENSG00000253652,ENSG00000253652,0,0,0,0,0,0
ENSG00000251545,ENSG00000251545,0,0,0,0,0,0
ENSG00000253520,ENSG00000253520,7,10,10,17,13,23
ENSG00000176783,RUFY1,876,860,738,1101,966,964
ENSG00000249140,PRDX2P3,0,0,0,1,1,0
ENSG00000244945,RUFY1-AS1,5,7,2,11,7,5
ENSG00000169045,HNRNPH1,5879,4775,4619,4491,3963,4296
ENSG00000273549,Metazoa_SRP,0,0,0,0,0,0
ENSG00000204661,C5orf60,0,0,0,0,0,0
ENSG00000228259,ENSG00000228259,0,0,0,0,0,0
ENSG00000250999,ENSG00000250999,3,1,1,3,1,0
ENSG00000204659,CBY3,0,0,0,1,1,0
ENSG00000127022,CANX,21834,22076,19557,19226,25399,24965
ENSG00000225051,HMGB3P22,1,1,1,0,3,1
ENSG00000161021,MAML1,822,906,881,1047,979,956
ENSG00000213316,LTC4S,0,1,0,0,3,0
ENSG00000161013,MGAT4B,2251,2285,2023,2115,2491,2484
ENSG00000221394,MIR1229,0,0,0,0,0,0
ENSG00000161011,SQSTM1,5824,5635,4318,7518,7846,7009
ENSG00000161010,MRNIP,174,128,152,238,177,202
ENSG00000222448,RN7SKP150,0,0,0,0,0,0
ENSG00000252202,Y_RNA,0,1,0,3,2,2
ENSG00000245317,MRNIP-DT,7,9,10,28,11,13
ENSG00000197226,TBC1D9B,2864,3342,2799,2903,2868,3029
ENSG00000113269,RNF130,591,646,616,677,825,757
ENSG00000242979,RPS15AP18,0,0,1,0,0,0
ENSG00000249876,ENSG00000249876,0,0,1,0,0,0
ENSG00000249412,ENSG00000249412,0,0,0,0,0,0
ENSG00000198995,MIR340,0,0,0,0,0,0
ENSG00000278965,ENSG00000278965,0,0,0,0,0,0
ENSG00000253480,ENSG00000253480,0,0,0,0,0,0
ENSG00000146090,RASGEF1C,0,0,1,0,0,0
ENSG00000229721,ENSG00000229721,0,0,0,1,1,1
ENSG00000050748,MAPK9,1004,930,811,882,854,774
ENSG00000253908,ENSG00000253908,0,0,0,0,0,0
ENSG00000248367,ENSG00000248367,2,3,2,6,3,5
ENSG00000131459,GFPT2,1206,1239,1719,2076,1521,1530
ENSG00000250509,ENSG00000250509,0,0,0,0,0,0
ENSG00000200555,RNU6-525P,0,0,0,0,0,0
ENSG00000113300,CNOT6,850,812,730,737,734,855
ENSG00000250749,ENSG00000250749,0,0,0,0,0,0
ENSG00000161055,SCGB3A1,0,0,0,0,0,0
ENSG00000037280,FLT4,1,0,1,0,0,1
ENSG00000251352,ENSG00000251352,0,0,0,0,0,0
ENSG00000248717,LINC02222,0,0,0,0,0,0
ENSG00000236791,OR2AI1P,0,0,0,0,0,0
ENSG00000199892,RNU1-17P,0,0,0,0,0,0
ENSG00000174339,OR2Y1,0,0,0,0,0,0
ENSG00000131446,MGAT1,3370,3558,3052,3218,4151,4038
ENSG00000280161,ENSG00000280161,6,5,4,6,7,7
ENSG00000278970,HEIH,160,181,159,214,192,180
ENSG00000245060,LINC00847,88,89,74,120,102,110
ENSG00000196670,ZFP62,224,184,198,232,259,261
ENSG00000113303,BTNL8,0,0,0,0,0,0
ENSG00000222852,Y_RNA,0,0,0,0,0,0
ENSG00000243664,RPS29P12,0,0,0,0,0,0
ENSG00000249287,ENSG00000249287,0,0,0,0,0,0
ENSG00000248761,TMEM69P2,0,0,0,0,0,0
ENSG00000231228,ARPP19P1,0,0,0,0,0,0
ENSG00000168903,BTNL3,0,0,0,0,0,0
ENSG00000206686,RNU6-1036P,0,0,0,0,0,0
ENSG00000165810,BTNL9,0,0,0,0,0,0
ENSG00000277912,MIR8089,0,0,0,0,0,0
ENSG00000241870,ENSG00000241870,0,0,0,0,0,0
ENSG00000214295,FOXO1B,0,0,0,0,0,0
ENSG00000248560,ENSG00000248560,0,0,0,0,0,0
ENSG00000185372,OR2V1,0,0,0,0,0,0
ENSG00000182613,OR2V2,0,0,0,0,0,0
ENSG00000248473,LINC01962,0,0,0,0,0,0
ENSG00000250222,TRIM7-AS2,14,7,9,30,14,2
ENSG00000146054,TRIM7,65,50,46,37,44,36
ENSG00000250900,TRIM7-AS1,0,1,0,0,0,0
ENSG00000248514,ENSG00000248514,0,0,0,0,1,0
ENSG00000146063,TRIM41,546,505,511,646,715,742
ENSG00000264732,MIR4638,0,0,0,0,0,0
ENSG00000247049,ENSG00000247049,3,1,5,6,4,5
ENSG00000204628,RACK1,18597,16969,16258,20385,18626,17354
ENSG00000272296,SNORD96A,0,0,0,0,0,0
ENSG00000264549,SNORD95,0,0,0,0,0,0
ENSG00000183718,TRIM52,201,181,167,236,199,205
ENSG00000248275,TRIM52-AS1,67,64,51,60,37,45
ENSG00000274525,ENSG00000274525,0,0,0,1,0,1
ENSG00000222533,RNU6-705P,0,0,0,0,0,0
ENSG00000238035,ENSG00000238035,4,2,1,2,5,2
ENSG00000274553,CICP15,0,0,0,0,0,0
ENSG00000250765,SEPTIN14P5,0,0,0,0,0,0
ENSG00000230178,OR4F3,0,0,0,0,0,0
ENSG00000251035,WBP1LP4,0,0,0,0,0,0
ENSG00000213285,RPL23AP45,0,0,0,0,0,0
ENSG00000271530,WBP1LP12,0,0,0,0,0,0
ENSG00000220212,OR4F1P,0,0,0,0,0,0
ENSG00000217929,SEPTIN14P6,0,0,0,0,0,0
ENSG00000218577,ANKRD18FP,0,0,0,0,0,0
ENSG00000263667,LINC03066,0,0,0,0,0,0
ENSG00000205653,ENSG00000205653,0,0,0,0,0,0
ENSG00000112679,DUSP22,161,212,144,232,208,202
ENSG00000137265,IRF4,0,0,0,0,0,0
ENSG00000112685,EXOC2,998,991,954,1159,1078,1075
ENSG00000230433,ENSG00000230433,0,0,0,0,0,0
ENSG00000188996,HUS1B,3,1,2,6,0,0
ENSG00000219712,MARK2P18,0,0,0,0,0,0
ENSG00000272463,ENSG00000272463,7,4,7,6,2,6
ENSG00000271727,ENSG00000271727,1,1,1,0,2,0
ENSG00000272485,ENSG00000272485,0,0,0,0,0,0
ENSG00000276687,ENSG00000276687,0,0,0,0,0,0
ENSG00000270937,ENSG00000270937,0,0,0,0,0,0
ENSG00000176515,ENSG00000176515,0,0,0,0,0,0
ENSG00000164379,FOXQ1,0,1,0,0,1,4
ENSG00000281809,LINC01394,0,0,0,0,0,0
ENSG00000261730,FOXF2-DT,0,0,0,0,0,1
ENSG00000137273,FOXF2,16,10,14,12,17,5
ENSG00000275859,MIR6720,0,0,0,0,0,0
ENSG00000243439,RN7SL352P,0,0,0,0,0,0
ENSG00000218027,ELF2P2,0,0,0,0,1,0
ENSG00000272279,ENSG00000272279,0,0,0,0,1,0
ENSG00000280916,FOXCUT,0,0,0,0,0,0
ENSG00000054598,FOXC1,198,222,201,184,200,216
ENSG00000112699,GMDS,304,268,270,300,252,223
ENSG00000250903,GMDS-DT,35,22,22,45,30,32
ENSG00000236086,HMGN2P28,1,2,2,0,2,1
ENSG00000280423,ENSG00000280423,0,0,0,0,0,0
ENSG00000164385,LINC01600,2,0,2,1,2,1
ENSG00000228718,LINC02521,0,0,0,0,0,0
ENSG00000145949,MYLK4,17,13,18,15,21,26
ENSG00000124535,WRNIP1,911,924,853,815,925,936
ENSG00000021355,SERPINB1,625,632,534,766,651,590
ENSG00000266750,MIR4645,0,0,0,0,0,0
ENSG00000230438,SERPINB9P1,0,0,0,1,1,0
ENSG00000170542,SERPINB9,161,235,166,199,159,160
ENSG00000232999,ENSG00000232999,0,0,0,0,0,0
ENSG00000228365,ENSG00000228365,0,0,0,0,0,0
ENSG00000124570,SERPINB6,4091,4766,3874,4604,4620,4263
ENSG00000244041,LINC01011,13,16,16,30,24,22
ENSG00000124588,NQO2,325,347,278,455,418,434
ENSG00000224846,NQO2-AS1,11,6,6,4,4,6
ENSG00000271361,HTATSF1P2,70,72,58,58,64,73
ENSG00000274855,ENSG00000274855,0,0,0,0,0,0
ENSG00000232654,FAM136BP,0,0,0,0,0,0
ENSG00000217707,SERPINB8P1,0,0,0,0,0,0
ENSG00000229282,ENSG00000229282,0,0,0,0,0,0
ENSG00000137275,RIPK1,1064,1101,1092,1162,1464,1495
ENSG00000272277,ENSG00000272277,7,6,9,8,7,6
ENSG00000222248,RNA5SP201,0,0,0,0,0,0
ENSG00000137274,BPHL,239,195,172,268,195,180
ENSG00000228170,ENSG00000228170,2,0,1,1,0,0
ENSG00000137267,TUBB2A,774,997,732,627,575,587
ENSG00000216819,TUBB2BP1,1,1,0,0,4,1
ENSG00000230269,LINC02525,0,0,0,0,0,0
ENSG00000137285,TUBB2B,69,62,93,45,33,53
ENSG00000180822,PSMG4,249,210,174,220,226,189
ENSG00000137266,SLC22A23,297,388,400,627,410,415
ENSG00000272320,ENSG00000272320,0,0,0,1,0,0
ENSG00000228793,ENSG00000228793,0,1,1,0,1,0
ENSG00000270477,TOMM5P1,0,0,0,0,0,0
ENSG00000168994,PXDC1,1084,2268,1469,722,1314,1235
ENSG00000270504,ENSG00000270504,194,263,217,279,252,226
ENSG00000219992,ENSG00000219992,0,6,5,5,3,9
ENSG00000145945,FAM50B,113,119,86,110,101,99
ENSG00000233068,ENSG00000233068,0,0,0,0,0,0
ENSG00000260604,ENSG00000260604,1,35,10,1,1,3
ENSG00000218472,RPS25P7,1,1,1,0,1,1
ENSG00000217135,ENSG00000217135,0,0,0,0,0,0
ENSG00000217566,CRIPTOP4,0,0,0,0,0,0
ENSG00000216657,GLRX3P2,10,5,8,9,9,10
ENSG00000279926,ENSG00000279926,0,0,0,0,0,0
ENSG00000272248,ENSG00000272248,1,0,0,1,0,1
ENSG00000230648,ENSG00000230648,0,0,0,0,0,0
ENSG00000112739,PRP4K,2057,1630,1565,1781,1935,1890
ENSG00000145975,FAM217A,0,0,0,0,0,0
ENSG00000185689,TEX56P,3,3,5,3,5,1
ENSG00000198721,ECI2,2899,2197,1653,2010,1846,1751
ENSG00000234817,ECI2-DT,8,4,3,2,9,9
ENSG00000237716,ENSG00000237716,0,0,0,0,0,0
ENSG00000216307,NAA40P1,0,0,0,0,0,0
ENSG00000231811,ENSG00000231811,0,0,0,0,1,0
ENSG00000201185,RNA5SP202,0,0,0,0,1,0
ENSG00000260239,LINC02533,0,0,0,0,0,0
ENSG00000270695,ENSG00000270695,0,0,0,0,0,0
ENSG00000260673,ENSG00000260673,0,0,0,0,0,0
ENSG00000205444,KU-MEL-3,1,0,0,0,2,0
ENSG00000217385,PSMC1P11,1,0,0,0,1,0
ENSG00000153046,CDYL,472,599,487,434,536,587
ENSG00000236336,CDYL-AS1,0,0,0,0,0,0
ENSG00000217030,RPS18P8,0,0,0,0,0,0
ENSG00000124787,RPP40,307,236,181,204,247,207
ENSG00000272142,LYRM4-AS1,56,50,72,91,72,66
ENSG00000271978,ENSG00000271978,15,9,9,5,5,11
ENSG00000220685,TFB2MP1,2,5,1,3,1,2
ENSG00000219607,PPP1R3G,69,59,54,67,62,50
ENSG00000214113,LYRM4,416,363,367,431,456,439
ENSG00000265083,MIR3691,0,0,0,0,0,0
ENSG00000145982,FARS2,249,210,188,261,240,216
ENSG00000220446,ENSG00000220446,0,0,0,0,0,0
ENSG00000269985,FARS2-AS1,0,0,0,0,0,0
ENSG00000218574,HNRNPA1P37,0,0,1,0,0,1
ENSG00000270174,ENSG00000270174,0,1,0,0,0,0
ENSG00000217239,RPL34P16,3,2,0,3,0,1
ENSG00000216360,ENSG00000216360,0,0,0,0,0,0
ENSG00000233064,ENSG00000233064,0,0,0,0,0,0
ENSG00000239472,RN7SL221P,0,0,0,0,0,0
ENSG00000215057,PKMP5,2,1,4,4,4,1
ENSG00000124785,NRN1,0,1,0,0,0,0
ENSG00000124491,F13A1,0,0,0,0,0,1
ENSG00000263572,MIR7853,0,0,0,0,0,0
ENSG00000283616,MIR5683,0,0,0,0,0,0
ENSG00000216863,LY86-AS1,0,0,0,0,0,0
ENSG00000241216,SNAPC5P1,0,0,0,0,0,0
ENSG00000218868,CNN3P1,0,0,0,0,0,0
ENSG00000112799,LY86,0,0,0,0,0,0
ENSG00000261211,ENSG00000261211,0,0,0,0,0,0
ENSG00000279368,ENSG00000279368,0,0,0,0,0,0
ENSG00000226281,ENSG00000226281,0,0,0,0,0,0
ENSG00000219986,BTF3P7,0,0,0,1,2,0
ENSG00000223342,ENSG00000223342,0,0,0,0,0,0
ENSG00000240936,RN7SL554P,0,0,0,0,0,0
ENSG00000203498,ENSG00000203498,0,0,0,0,0,0
ENSG00000124782,RREB1,467,454,453,555,567,602
ENSG00000225092,ENSG00000225092,0,1,0,0,1,1
ENSG00000201483,Y_RNA,0,0,0,0,0,0
ENSG00000124783,SSR1,7273,7705,6698,7075,8883,8737
ENSG00000238221,ENSG00000238221,1,2,2,1,1,1
ENSG00000164304,CAGE1,1,1,2,0,0,2
ENSG00000219375,ENSG00000219375,0,0,1,0,0,0
ENSG00000220472,RPS3P4,8,9,7,6,10,6
ENSG00000230570,ACCSLP1,0,0,0,0,0,0
ENSG00000124784,RIOK1,614,554,466,444,624,554
ENSG00000233503,HNRNPLP1,3,2,2,1,2,0
ENSG00000219993,RPS26P29,0,0,0,0,0,0
ENSG00000234115,IDH1P1,0,1,0,1,0,0
ENSG00000261189,DSP-AS1,34,111,64,14,44,58
ENSG00000096696,DSP,2762,9259,4763,1269,3977,4634
ENSG00000168566,SNRNP48,475,449,398,373,398,367
ENSG00000236512,RPL29P1,1,0,1,0,0,0
ENSG00000153162,BMP6,61,181,50,28,127,139
ENSG00000239264,TXNDC5,260,282,260,260,288,343
ENSG00000259040,BLOC1S5-TXNDC5,0,0,0,0,2,1
ENSG00000217746,ENSG00000217746,0,0,0,0,0,0
ENSG00000219294,PIP5K1P1,0,2,0,0,0,0
ENSG00000188428,BLOC1S5,222,208,182,285,252,233
ENSG00000265818,EEF1E1-BLOC1S5,0,0,0,0,0,0
ENSG00000124802,EEF1E1,412,319,262,243,309,272
ENSG00000232234,ENSG00000232234,0,0,0,0,0,0
ENSG00000234763,ENSG00000234763,0,0,0,0,0,0
ENSG00000124786,SLC35B3,842,966,841,942,1126,1036
ENSG00000276019,ENSG00000276019,0,0,0,0,0,0
ENSG00000225775,ENSG00000225775,0,0,0,0,0,0
ENSG00000181355,OFCC1,0,0,0,0,0,0
ENSG00000216368,RPL7AP36,1,1,0,1,3,0
ENSG00000229765,RPL21P62,0,0,0,0,0,1
ENSG00000221583,RNU6ATAC21P,0,0,0,0,0,0
ENSG00000216781,RPL7L1P20,0,0,0,0,0,0
ENSG00000137203,TFAP2A,49,36,16,8,18,26
ENSG00000229950,TFAP2A-AS1,0,0,0,0,1,0
ENSG00000183674,LINC00518,0,0,0,0,0,0
ENSG00000263705,MIR5689,0,0,0,0,0,0
ENSG00000238076,MRPL48P1,0,0,0,0,0,0
ENSG00000231056,LINC02522,0,0,0,0,0,0
ENSG00000111846,GCNT2,2,1,0,1,0,1
ENSG00000237685,ENSG00000237685,0,0,0,0,0,0
ENSG00000216359,ENSG00000216359,0,0,0,0,0,0
ENSG00000217181,RPL21P63,0,0,0,0,3,1
ENSG00000205318,GCNT2P1,0,0,0,0,0,0
ENSG00000137434,C6orf52,2,4,1,2,0,2
ENSG00000201048,Y_RNA,0,0,0,0,0,0
ENSG00000111845,PAK1IP1,682,548,481,458,498,480
ENSG00000111843,TMEM14C,1496,1593,1556,2058,1897,1649
ENSG00000272097,TMEM14B-DT,1,2,1,3,0,0
ENSG00000137210,TMEM14B,716,598,633,723,698,594
ENSG00000272162,ENSG00000272162,0,0,0,0,0,0
ENSG00000222383,RNA5SP203,0,0,0,0,1,0
ENSG00000111837,MAK,0,1,2,1,1,0
ENSG00000124827,GCM2,0,0,0,0,0,0
ENSG00000235051,ENSG00000235051,0,0,0,0,0,0
ENSG00000153157,SYCP2L,2,0,0,1,0,0
ENSG00000197977,ELOVL2,26,24,28,20,12,9
ENSG00000274541,ENSG00000274541,0,0,0,0,0,0
ENSG00000230314,ELOVL2-AS1,1,0,0,1,0,0
ENSG00000224531,SMIM13,701,808,712,617,878,865
ENSG00000244476,ERVFRD-1,0,0,0,0,0,0
ENSG00000271245,PAGE4P1,0,0,0,0,0,0
ENSG00000247925,ENSG00000247925,0,1,1,0,2,0
ENSG00000111859,NEDD9,802,1094,998,760,590,632
ENSG00000233656,ENSG00000233656,0,0,0,0,0,0
ENSG00000202313,RNU1-64P,0,0,0,0,0,0
ENSG00000218020,THAP12P5,0,0,0,0,0,0
ENSG00000205269,TMEM170B,19,27,22,9,21,12
ENSG00000271897,ENSG00000271897,0,0,2,0,1,0
ENSG00000277473,Metazoa_SRP,0,0,0,0,0,0
ENSG00000207419,ENSG00000207419,0,0,0,0,0,0
ENSG00000111863,ADTRP,22,38,27,19,11,15
ENSG00000234427,ENSG00000234427,0,1,0,0,1,0
ENSG00000215124,AMD1P4,0,0,0,0,0,0
ENSG00000225102,ENSG00000225102,0,0,0,0,0,0
ENSG00000229896,ENSG00000229896,1,0,0,0,0,0
ENSG00000095951,HIVEP1,404,637,511,460,450,569
ENSG00000078401,EDN1,359,596,343,38,91,104
ENSG00000218893,SUMO2P12,0,0,0,0,0,0
ENSG00000223321,RN7SKP293,0,0,0,0,0,0
ENSG00000212802,RPL15P3,62,56,55,78,75,64
ENSG00000234015,LINC02530,0,0,0,0,0,0
ENSG00000112137,PHACTR1,4,1,4,13,8,4
ENSG00000206702,RNU1-11P,0,0,0,0,0,0
ENSG00000215022,ENSG00000215022,3,3,4,3,4,3
ENSG00000145979,TBC1D7,299,297,248,298,307,294
ENSG00000272379,ENSG00000272379,8,4,6,0,2,11
ENSG00000145990,GFOD1,135,131,86,65,93,97
ENSG00000237786,GFOD1-AS1,1,1,0,0,0,1
ENSG00000218265,RPS4XP7,1,4,1,4,0,3
ENSG00000202351,RN7SKP204,0,0,0,0,0,0
ENSG00000124523,SIRT5,117,147,142,212,178,167
ENSG00000261071,ENSG00000261071,25,18,16,14,7,10
ENSG00000225921,NOL7,1802,1605,1380,1425,1623,1433
ENSG00000010017,RANBP9,1591,1640,1506,1654,1659,1633
ENSG00000050393,MCUR1,997,1053,911,849,909,888
ENSG00000272209,ENSG00000272209,2,0,0,0,1,0
ENSG00000180537,RNF182,232,157,147,206,196,159
ENSG00000220868,MRPL35P1,0,0,0,0,0,0
ENSG00000233981,ENSG00000233981,1,0,0,1,0,0
ENSG00000112149,CD83,31,21,21,57,21,21
ENSG00000238987,RNU7-133P,0,0,0,0,0,0
ENSG00000230631,ENSG00000230631,0,0,0,0,0,0
ENSG00000226673,LINC01108,0,0,0,0,0,0
ENSG00000237346,ENSG00000237346,0,0,0,0,0,0
ENSG00000206960,RNU6-793P,0,0,0,0,0,0
ENSG00000234261,ENSG00000234261,0,0,0,0,0,0
ENSG00000216754,RPL6P17,0,0,0,0,0,0
ENSG00000242989,RN7SL332P,0,0,0,0,0,0
ENSG00000271888,JARID2-DT,3,5,4,4,5,7
ENSG00000008083,JARID2,431,575,490,366,712,716
ENSG00000235488,JARID2-AS1,1,0,1,4,1,1
ENSG00000201367,RNU6-522P,0,0,0,0,0,0
ENSG00000201519,RNU6-645P,0,0,0,0,0,0
ENSG00000277411,5S_rRNA,0,1,0,0,1,0
ENSG00000047579,DTNBP1,262,177,195,301,211,210
ENSG00000214027,ARPC3P5,1,2,3,1,5,1
ENSG00000232947,LINC02543,0,0,0,0,0,0
ENSG00000274212,ENSG00000274212,0,0,0,0,0,0
ENSG00000217585,MDH1P2,0,0,0,0,0,0
ENSG00000007944,MYLIP,133,99,162,324,273,312
ENSG00000263712,MIR4639,0,0,0,0,0,0
ENSG00000218073,PERPP3,0,0,0,0,0,0
ENSG00000217078,ENSG00000217078,0,0,0,0,0,0
ENSG00000216364,MRPL42P2,0,0,0,0,0,0
ENSG00000251831,RNU6-1114P,0,0,0,0,0,0
ENSG00000207193,Y_RNA,0,0,0,0,0,0
ENSG00000137198,GMPR,146,103,111,195,157,125
ENSG00000282024,ENSG00000282024,0,0,0,0,0,1
ENSG00000124788,ATXN1,763,1029,932,1077,1112,1381
ENSG00000229931,ATXN1-AS1,3,3,5,8,6,6
ENSG00000230873,STMND1,0,0,2,1,0,0
ENSG00000112183,RBM24,606,660,362,273,359,318
ENSG00000219314,ESDP1,0,0,0,0,0,0
ENSG00000112186,CAP2,982,1132,891,707,701,717
ENSG00000184612,RPL7P26,3,3,2,1,2,2
ENSG00000218359,SUMO2P13,0,0,0,0,0,0
ENSG00000137414,FAM8A1,1059,1389,1094,1434,1740,1750
ENSG00000124789,NUP153,1720,1422,1363,1218,1333,1457
ENSG00000206881,RNU6-190P,0,0,0,0,0,0
ENSG00000272269,NUP153-AS1,41,36,24,25,29,29
ENSG00000201415,RNA5SP204,0,0,0,0,0,0
ENSG00000201442,Y_RNA,0,0,0,0,0,0
ENSG00000137177,KIF13A,2003,1988,1647,2305,2180,2275
ENSG00000220920,ENSG00000220920,0,0,0,0,0,0
ENSG00000187566,NHLRC1,36,49,39,31,43,53
ENSG00000137364,TPMT,1191,993,947,1095,1029,940
ENSG00000165097,KDM1B,615,658,540,654,552,607
ENSG00000124795,DEK,5050,4044,3902,4225,3448,3491
ENSG00000199715,Y_RNA,0,0,0,0,0,0
ENSG00000278102,ENSG00000278102,0,0,0,0,0,0
ENSG00000200681,RNU6-263P,0,0,0,0,0,0
ENSG00000217414,DDX18P3,0,0,0,0,0,0
ENSG00000218976,IMPDH1P9,1,1,0,0,1,0
ENSG00000137393,RNF144B,51,59,43,15,9,13
ENSG00000283408,MIR548A1HG,0,0,0,0,0,0
ENSG00000207775,MIR548A1,0,0,0,0,0,0
ENSG00000217379,RPL21P61,0,2,2,3,2,5
ENSG00000231662,ENSG00000231662,0,0,0,0,0,0
ENSG00000228412,LNC-LBCS,9,13,3,0,12,10
ENSG00000218643,RPL5P20,0,1,0,0,0,1
ENSG00000201523,RNA5SP205,0,0,0,0,0,0
ENSG00000214012,KRT18P38,3,4,1,0,0,1
ENSG00000217314,UQCRFS1P3,0,0,0,0,0,0
ENSG00000200957,RNU6-801P,0,0,0,0,0,0
ENSG00000172201,ID4,199,118,19,45,49,43
ENSG00000229700,RPL29P17,0,0,0,0,0,0
ENSG00000172197,MBOAT1,54,40,47,73,29,29
ENSG00000227803,ENSG00000227803,0,0,0,0,0,0
ENSG00000112242,E2F3,586,642,518,487,553,630
ENSG00000240869,RN7SL128P,0,0,0,0,0,0
ENSG00000224707,E2F3-IT1,1,1,0,0,0,1
ENSG00000222431,RNU6-141P,0,0,0,0,0,0
ENSG00000201683,Y_RNA,0,0,0,0,0,0
ENSG00000145996,CDKAL1,308,259,249,283,238,285
ENSG00000225832,RPL36AP25,0,0,0,0,0,0
ENSG00000233848,ENSG00000233848,0,0,0,0,0,0
ENSG00000252046,RNU6-150P,0,0,0,0,0,0
ENSG00000227089,ENSG00000227089,0,0,0,0,0,0
ENSG00000280989,LINC00581,0,0,0,0,0,0
ENSG00000231754,ENSG00000231754,0,0,0,0,0,0
ENSG00000124766,SOX4,433,678,609,1549,769,803
ENSG00000220771,BOLA2P3,0,0,1,0,1,0
ENSG00000272168,CASC15,1,4,3,4,3,7
ENSG00000280443,ENSG00000280443,0,0,0,0,0,0
ENSG00000222515,RN7SKP240,0,0,0,0,0,0
ENSG00000260455,NBAT1,0,0,0,0,0,0
ENSG00000219404,NGRNP4,0,0,0,0,0,0
ENSG00000172179,PRL,0,1,0,0,0,0
ENSG00000112273,HDGFL1,0,0,0,0,1,0
ENSG00000228772,ENSG00000228772,0,0,0,0,0,0
ENSG00000233358,ENSG00000233358,0,0,0,0,0,0
ENSG00000218476,RPL6P18,0,0,0,0,0,0
ENSG00000207394,RNU6-1060P,0,0,0,0,0,0
ENSG00000235743,ENSG00000235743,0,0,0,0,0,0
ENSG00000219453,ENSG00000219453,0,0,0,0,0,0
ENSG00000278128,ENSG00000278128,0,0,0,0,0,0
ENSG00000218512,SPTLC1P2,0,0,0,0,0,0
ENSG00000220748,ISG20L2P1,0,0,0,0,0,0
ENSG00000219582,HNRNPA1P58,1,1,0,0,0,1
ENSG00000152954,NRSN1,0,0,0,1,0,0
ENSG00000251830,ENSG00000251830,0,0,0,0,0,0
ENSG00000146038,DCDC2,18,77,62,31,11,24
ENSG00000146049,KAAG1,0,0,1,0,0,0
ENSG00000202050,RNU6-391P,0,0,0,0,0,0
ENSG00000124532,MRS2,701,919,695,533,598,522
ENSG00000112293,GPLD1,2,7,5,1,1,1
ENSG00000112294,ALDH5A1,19,64,26,15,18,20
ENSG00000137261,KIAA0319,5,2,2,5,1,6
ENSG00000218186,KRT8P43,0,0,0,0,0,0
