gene_id,gene_name,PT916-MYO,PT886-LEIO,PT967-MYO,PT886-MYO,PT916-LEIO,PT1063-LEIO,PT1063-MYO,PT848-MYO,PT967-LEIO,PT848-LEIO
ENSG00000207933,MIR9-1,0,0,0,0,0,0,0,0,0,0
ENSG00000236947,,3,41,1,6,36,26,4,3,23,15
ENSG00000116604,MEF2D,1976,1651,2632,1825,1532,1431,2911,1538,1825,1647
ENSG00000206651,Y_RNA,14,8,9,3,1,5,4,4,2,5
ENSG00000260460,ENSG00000260460,3,1,1,4,1,0,0,0,0,1
ENSG00000183856,IQGAP3,32,38,8,11,34,30,17,64,28,33
ENSG00000187862,TTC24,0,1,0,0,0,0,0,2,2,0
ENSG00000163382,NAXE,256,320,329,206,240,254,369,337,416,336
ENSG00000160818,GPATCH4,181,169,165,114,148,153,141,200,179,222
ENSG00000272971,,5,7,3,2,7,18,8,2,9,7
ENSG00000132702,HAPLN2,31,58,24,40,59,83,83,49,129,52
ENSG00000272068,BCAN-AS1,4,5,0,2,3,4,7,3,1,5
ENSG00000132692,BCAN,8,99,16,11,246,397,95,103,1064,709
ENSG00000272405,ENSG00000272405,8,7,13,10,9,12,22,11,11,5
ENSG00000229953,BCAN-AS2,7,2,8,2,5,4,6,1,7,7
ENSG00000132688,NES,2380,3225,1891,1948,2137,1850,3073,2719,3228,3185
ENSG00000237588,ENSG00000237588,0,0,0,0,0,1,0,0,1,2
ENSG00000143320,CRABP2,493,1638,67,166,1127,1187,1526,1218,4939,4524
ENSG00000223356,ENSG00000223356,4,6,7,3,7,3,3,4,24,15
ENSG00000143319,ISG20L2,239,218,379,177,241,205,346,262,435,354
ENSG00000143303,METTL25B,157,147,254,146,141,127,245,181,183,139
ENSG00000143314,MRPL24,194,232,280,114,167,190,319,238,259,210
ENSG00000143321,HDGF,838,815,1135,656,715,663,1242,1240,1303,999
ENSG00000143294,PRCC,444,402,552,297,426,381,693,516,619,483
ENSG00000027869,SH2D2A,8,10,14,9,5,6,11,15,10,4
ENSG00000198400,NTRK1,8,82,2,6,5,9,8,15,3,9
ENSG00000027644,INSRR,3,36,4,11,7,3,3,34,5,6
ENSG00000187800,PEAR1,590,322,565,473,154,172,875,475,92,133
ENSG00000160838,LRRC71,3,0,4,4,0,1,1,1,1,1
ENSG00000132694,ARHGEF11,1105,964,1361,973,1032,874,1320,1310,1243,1196
ENSG00000211581,MIR765,1,4,1,4,1,0,0,1,0,6
ENSG00000266160,RN7SL612P,1,3,1,2,4,0,2,3,2,1
ENSG00000237842,SMU1P1,0,1,0,0,1,3,1,3,0,0
ENSG00000224520,KRT8P45,0,0,0,0,0,0,1,0,0,0
ENSG00000253831,ETV3L,0,1,0,0,0,0,0,0,0,0
ENSG00000117036,ETV3,543,413,828,331,440,406,672,523,547,514
ENSG00000235700,CYCSP52,0,0,0,0,0,0,0,0,0,0
ENSG00000229961,ENSG00000229961,0,0,0,0,0,0,0,0,0,0
ENSG00000284592,ENSG00000284592,0,0,0,0,0,0,0,0,0,0
ENSG00000228239,ENSG00000228239,0,0,0,0,0,0,0,0,0,0
ENSG00000271736,LINC02772,0,0,0,0,1,0,3,3,1,2
ENSG00000237189,,0,0,1,0,0,1,3,4,2,5
ENSG00000143297,FCRL5,0,0,2,1,0,0,1,25,2,1
ENSG00000163518,FCRL4,0,0,0,0,0,0,0,0,0,0
ENSG00000236731,ENSG00000236731,0,0,0,0,0,0,0,0,0,0
ENSG00000233712,ENSG00000233712,0,0,0,0,0,0,0,0,0,0
ENSG00000160856,FCRL3,3,0,0,3,0,0,0,10,1,1
ENSG00000227217,ENSG00000227217,0,0,0,0,0,1,0,0,0,0
ENSG00000231700,ENSG00000231700,0,0,1,0,0,0,0,0,0,0
ENSG00000232366,VDAC1P9,0,0,0,0,0,0,0,0,0,0
ENSG00000132704,FCRL2,0,0,0,0,0,0,2,2,0,0
ENSG00000163534,FCRL1,1,0,2,1,0,0,0,3,1,0
ENSG00000073754,CD5L,0,0,0,0,0,0,0,0,4,0
ENSG00000227425,MRPS21P2,0,0,0,0,0,0,0,0,0,0
ENSG00000236957,ENSG00000236957,0,0,0,0,0,0,0,0,0,0
ENSG00000183853,KIRREL1,1430,1617,1747,1229,1542,1234,2535,2062,2677,2287
ENSG00000226520,KIRREL1-IT1,15,21,13,10,15,11,18,20,24,20
ENSG00000231666,LINC01704,2,1,4,5,3,0,2,1,0,2
ENSG00000227295,ELL2P1,0,1,2,3,1,1,0,2,3,1
ENSG00000158473,CD1D,22,10,17,12,14,24,27,34,26,21
ENSG00000229914,ENSG00000229914,1,0,0,1,1,23,2,0,41,2
ENSG00000176320,ENSG00000176320,0,0,0,0,0,35,7,2,58,2
ENSG00000158477,CD1A,1,0,0,0,0,2,0,6,0,0
ENSG00000230942,HMGN1P5,0,0,0,0,0,0,0,0,0,0
ENSG00000158481,CD1C,15,7,6,3,4,5,13,48,1,3
ENSG00000158485,CD1B,0,0,0,0,0,0,0,2,0,0
ENSG00000158488,CD1E,1,1,1,0,3,1,7,15,0,1
ENSG00000186306,OR10T2,0,0,0,0,0,0,0,0,0,0
ENSG00000180708,OR10K2,0,0,0,0,0,0,0,0,0,0
ENSG00000203758,OR10T1P,0,0,0,0,0,0,0,0,0,0
ENSG00000236257,EI24P2,0,0,0,0,0,0,1,0,1,1
ENSG00000173285,OR10K1,0,0,0,0,1,0,0,0,0,0
ENSG00000198965,OR10R2,0,0,0,0,0,0,0,0,0,0
ENSG00000236656,ENSG00000236656,0,0,0,0,0,0,0,0,0,0
ENSG00000198703,OR10R3P,0,0,0,0,0,0,0,0,0,0
ENSG00000227445,OR10R1P,0,0,0,0,0,0,0,0,0,1
ENSG00000231434,HSP90AA3P,0,0,1,0,0,0,0,0,0,0
ENSG00000197532,OR6Y1,1,0,1,0,0,1,0,0,0,0
ENSG00000186440,OR6P1,0,0,0,0,0,1,0,0,0,0
ENSG00000279111,OR10X1,0,0,0,0,0,0,0,0,0,0
ENSG00000198967,OR10Z1,0,0,0,0,0,0,0,0,1,1
ENSG00000163554,SPTA1,6,2,4,2,5,10,8,43,31,12
ENSG00000231237,OR6K1P,0,0,0,0,0,0,0,0,0,0
ENSG00000196171,OR6K2,0,0,0,0,0,0,0,0,0,0
ENSG00000203757,OR6K3,0,0,0,0,0,0,0,0,0,0
ENSG00000180437,OR6K4P,0,0,0,0,0,0,0,0,0,0
ENSG00000226949,OR6K5P,0,0,0,0,0,0,0,0,0,0
ENSG00000197403,OR6N1,0,1,1,0,1,0,0,0,0,0
ENSG00000180433,OR6K6,0,0,0,0,0,1,0,1,0,0
ENSG00000188340,OR6N2,0,0,0,0,0,1,0,0,1,0
ENSG00000229724,OR2AQ1P,0,0,0,0,0,0,0,0,0,0
ENSG00000180409,OR10AA1P,0,0,1,0,0,0,0,0,0,0
ENSG00000163563,MNDA,30,29,23,2,58,51,42,80,200,60
ENSG00000229849,PYHIN5P,0,1,0,0,0,0,0,0,0,0
ENSG00000163564,PYHIN1,10,5,6,7,4,4,9,19,7,3
ENSG00000163565,IFI16,1239,1072,2761,535,1290,1521,1962,1858,2060,1213
ENSG00000163568,AIM2,9,3,2,1,1,11,5,6,11,8
ENSG00000233473,RAD1P2,0,1,1,0,0,0,0,0,1,2
ENSG00000162706,CADM3,158,82,84,54,27,76,107,72,30,31
ENSG00000222552,RNA5SP60,0,0,0,0,0,0,0,0,0,0
ENSG00000225670,CADM3-AS1,147,42,313,139,11,59,83,72,12,41
ENSG00000213088,ACKR1,875,155,2595,558,75,168,697,395,113,143
ENSG00000215846,MPTX1,0,0,0,0,0,0,0,0,0,0
ENSG00000248642,OR10J2P,0,0,0,0,0,0,0,1,0,0
ENSG00000179639,FCER1A,40,13,30,13,18,12,47,124,6,16
ENSG00000196266,OR10J3,0,0,0,0,0,0,0,0,0,0
ENSG00000228560,ENSG00000228560,0,0,0,0,0,0,0,0,0,1
ENSG00000248442,OR10J7P,0,0,0,0,0,0,0,0,0,0
ENSG00000251686,OR10J8P,0,0,0,0,0,0,0,0,0,0
ENSG00000249197,OR10J9P,0,1,0,0,0,0,0,0,0,0
ENSG00000249730,OR10J4,0,0,0,0,0,0,0,0,0,0
ENSG00000196184,OR10J1,0,0,0,0,0,0,0,0,0,0
ENSG00000224943,LINC02819,0,0,0,0,0,0,0,0,0,0
ENSG00000184155,OR10J5,0,0,0,0,0,0,0,0,0,0
ENSG00000231100,ENSG00000231100,0,0,0,0,0,0,0,0,0,0
ENSG00000271890,OR10AE1P,0,0,0,0,0,0,0,0,0,0
ENSG00000132703,APCS,0,0,0,0,0,0,0,0,0,0
ENSG00000158731,OR10J6P,0,0,0,0,0,0,0,0,0,0
ENSG00000276632,ENSG00000276632,0,0,0,0,0,0,0,0,0,0
ENSG00000223603,CRPP1,0,0,0,0,0,0,0,0,0,0
ENSG00000132693,CRP,0,2,2,0,0,1,0,0,0,0
ENSG00000235226,ENSG00000235226,0,0,0,0,0,0,0,0,0,0
ENSG00000158716,DUSP23,91,65,116,68,54,59,100,104,88,48
ENSG00000181036,FCRL6,3,4,3,2,6,2,6,13,3,2
ENSG00000158714,SLAMF8,9,35,17,8,13,19,23,85,81,20
ENSG00000188004,SNHG28,21,44,32,25,28,30,24,23,23,37
ENSG00000212161,ENSG00000212161,0,1,0,0,0,0,0,0,0,0
ENSG00000243284,VSIG8,5,1,1,3,1,1,1,2,0,4
ENSG00000256029,ENSG00000256029,0,0,0,0,0,0,0,0,0,0
ENSG00000272668,ENSG00000272668,12,28,8,19,29,23,21,18,8,25
ENSG00000213085,CFAP45,27,21,25,12,8,5,13,4,5,4
ENSG00000266458,MIR4259,0,0,0,0,0,0,0,0,0,0
ENSG00000279430,ENSG00000279430,13,3,8,6,2,1,8,3,1,1
ENSG00000158710,TAGLN2,1564,1083,1511,1003,558,529,1730,1554,1054,837
ENSG00000085552,IGSF9,13,5,17,11,42,53,11,20,62,33
ENSG00000162723,SLAMF9,0,0,1,0,0,0,0,0,0,0
ENSG00000224259,LINC01133,42,6,3,12,0,7,8,20,1,1
ENSG00000273933,ENSG00000273933,0,0,0,0,0,0,0,0,0,0
ENSG00000177807,KCNJ10,0,2,0,1,0,0,0,1,0,0
ENSG00000237409,ENSG00000237409,0,0,0,0,0,1,0,0,0,0
ENSG00000260766,,41,21,40,8,18,24,51,26,39,33
ENSG00000143315,PIGM,121,97,173,68,98,94,177,149,142,122
ENSG00000225279,ENSG00000225279,2,0,0,0,0,0,0,1,0,0
ENSG00000162728,KCNJ9,0,0,0,0,0,1,0,0,0,0
ENSG00000162729,IGSF8,179,112,233,131,135,124,297,178,200,170
ENSG00000018625,ATP1A2,457,177,462,302,150,336,412,188,79,113
ENSG00000132681,ATP1A4,1,2,1,3,0,0,3,2,0,0
ENSG00000143318,CASQ1,7,22,4,25,39,60,11,6,4,8
ENSG00000227741,ENSG00000227741,11,5,7,15,10,6,9,12,5,7
ENSG00000162734,PEA15,2415,1875,2036,1742,1179,1115,2971,2594,2011,1718
ENSG00000132716,DCAF8,654,807,1043,509,761,765,965,895,623,809
ENSG00000258465,ENSG00000258465,4,2,3,3,2,1,1,4,2,0
ENSG00000228606,DCAF8-DT,3,1,0,3,1,4,3,5,5,5
ENSG00000224261,RPSAP18,2,6,0,3,5,2,4,5,4,5
ENSG00000162735,PEX19,375,278,537,266,319,288,601,430,353,358
ENSG00000122218,COPA,2282,2921,2532,1543,2197,2299,3044,3089,3537,3341
ENSG00000235082,SUMO1P3,6,11,18,8,10,17,11,14,27,11
ENSG00000202078,Y_RNA,19,17,14,6,15,14,7,15,5,14
ENSG00000162736,NCSTN,554,494,862,493,435,431,948,795,804,554
ENSG00000171786,NHLH1,0,0,0,1,1,0,3,0,3,1
ENSG00000201608,RNU4-42P,0,0,0,0,0,0,0,0,0,0
ENSG00000162738,VANGL2,102,257,159,117,333,388,310,208,367,395
ENSG00000162739,SLAMF6,4,7,6,7,0,3,21,41,26,3
ENSG00000234425,ENSG00000234425,0,0,0,0,0,0,0,0,0,0
ENSG00000066294,CD84,109,82,95,69,150,117,191,268,425,140
ENSG00000117090,SLAMF1,1,4,3,4,0,2,2,19,3,0
ENSG00000235101,SETP9,0,0,0,0,0,0,0,0,0,0
ENSG00000228863,ENSG00000228863,0,0,3,1,1,0,0,2,0,0
ENSG00000117091,CD48,10,4,20,13,7,6,32,67,15,5
ENSG00000026751,SLAMF7,5,6,7,8,0,1,16,73,10,5
ENSG00000275801,ENSG00000275801,0,0,0,0,0,0,0,0,0,0
ENSG00000274562,ENSG00000274562,0,0,0,0,0,0,0,0,0,0
ENSG00000122224,LY9,2,5,0,1,1,1,7,15,3,3
ENSG00000122223,CD244,2,2,2,2,4,4,6,9,5,11
ENSG00000226003,PPIAP37,0,0,0,0,0,0,0,0,0,0
ENSG00000179914,ITLN1,5,0,1,1,0,0,1,0,0,0
ENSG00000213080,ENSG00000213080,10,9,7,2,5,13,13,13,17,9
ENSG00000232188,ENSG00000232188,0,0,0,0,0,0,0,0,0,0
ENSG00000198358,ENSG00000198358,1,0,0,1,0,0,0,0,0,0
ENSG00000233691,ENSG00000233691,0,0,0,0,0,0,0,0,0,0
ENSG00000158764,ITLN2,0,1,0,0,0,0,0,0,0,1
ENSG00000158769,F11R,102,29,134,51,37,17,129,72,18,32
ENSG00000270149,ENSG00000270149,3,0,1,1,0,0,0,0,0,0
ENSG00000232879,GLRX5P2,0,0,0,0,0,0,0,0,0,0
ENSG00000215845,TSTD1,14,5,13,15,1,1,3,10,4,2
ENSG00000158773,USF1,224,233,331,166,265,231,368,290,402,289
ENSG00000186517,ARHGAP30,54,51,52,43,57,47,82,166,167,77
ENSG00000143217,NECTIN4,0,0,1,1,0,0,0,0,1,2
ENSG00000228917,NECTIN4-AS1,0,0,0,0,0,0,0,1,0,0
ENSG00000162755,KLHDC9,24,24,50,21,27,20,42,24,13,19
ENSG00000143256,PFDN2,104,98,136,60,65,74,144,103,137,105
ENSG00000158793,NIT1,212,258,323,180,212,201,364,212,257,222
ENSG00000158796,DEDD,297,245,443,204,291,276,441,322,387,301
ENSG00000238934,ENSG00000238934,0,0,0,0,0,0,0,0,0,0
ENSG00000143222,UFC1,359,353,464,247,331,321,521,459,562,435
ENSG00000224985,ENSG00000224985,2,2,1,4,0,4,8,2,4,3
ENSG00000143258,USP21,162,193,254,191,250,228,312,234,268,246
ENSG00000143224,PPOX,116,139,190,145,162,171,200,136,191,176
ENSG00000158850,B4GALT3,146,116,232,146,105,124,201,153,178,154
ENSG00000158859,ADAMTS4,482,414,1167,524,322,166,274,272,341,322
ENSG00000158864,NDUFS2,430,464,670,363,485,478,640,519,624,525
ENSG00000158869,FCER1G,97,110,56,30,84,70,96,143,427,62
ENSG00000158874,APOA2,0,1,0,0,0,0,0,0,0,0
ENSG00000158882,TOMM40L,114,109,107,97,80,65,114,134,115,101
ENSG00000284035,MIR5187,0,1,1,0,0,0,0,0,0,0
ENSG00000143257,NR1I3,1,0,2,4,1,1,0,2,0,3
ENSG00000248485,PCP4L1,14,196,9,41,106,148,139,29,96,128
ENSG00000158887,MPZ,23,9,30,18,13,11,22,18,17,14
ENSG00000143252,SDHC,692,609,950,349,717,625,888,630,809,659
ENSG00000188931,CFAP126,0,0,1,3,0,0,4,1,0,1
ENSG00000236484,RRM2P2,0,0,0,1,0,0,0,0,0,0
ENSG00000283696,ENSG00000283696,18,11,6,13,8,4,20,19,6,9
ENSG00000206921,RNU6-481P,1,2,0,0,2,2,1,1,0,0
ENSG00000283360,ENSG00000283360,0,0,0,0,0,0,0,0,0,0
ENSG00000215840,ENSG00000215840,5,3,8,2,5,5,5,14,4,15
ENSG00000277882,ENSG00000277882,1,0,0,0,0,0,0,0,0,0
ENSG00000283317,ENSG00000283317,0,0,0,0,0,0,1,1,0,1
ENSG00000143226,FCGR2A,151,197,116,49,221,200,171,269,625,264
ENSG00000273112,ENSG00000273112,0,0,0,0,0,0,1,2,2,1
ENSG00000173110,HSPA6,6,26,11,10,18,15,19,42,29,17
ENSG00000224203,RPS23P10,0,0,0,0,0,0,0,0,0,0
ENSG00000203747,FCGR3A,49,79,21,8,203,217,34,215,2087,445
ENSG00000224515,ENSG00000224515,0,0,0,0,0,0,0,0,0,0
ENSG00000244682,FCGR2C,49,19,28,14,38,77,72,74,98,47
ENSG00000225217,HSPA7,10,6,12,4,17,26,40,49,39,26
ENSG00000231586,RPS23P9,0,0,0,0,0,0,0,0,0,0
ENSG00000162747,FCGR3B,2,0,2,1,2,1,4,10,17,1
ENSG00000072694,FCGR2B,41,11,25,19,21,21,32,53,44,19
ENSG00000234211,ENSG00000234211,0,0,0,0,0,0,0,0,0,0
ENSG00000213075,RPL31P11,1,0,0,0,0,1,1,0,0,0
ENSG00000199595,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000132185,FCRLA,0,0,0,0,0,0,0,2,0,0
ENSG00000162746,FCRLB,7,2,4,5,5,5,17,5,3,4
ENSG00000241347,RN7SL466P,2,0,0,0,0,1,1,0,0,0
ENSG00000081721,DUSP12,91,100,134,29,85,100,130,117,125,104
ENSG00000226889,ATF6-DT,1,2,2,1,2,1,7,3,0,3
ENSG00000118217,ATF6,890,676,1275,548,613,614,1362,1219,947,712
ENSG00000229808,ENSG00000229808,22,10,22,17,16,13,24,21,11,15
ENSG00000162745,OLFML2B,315,674,222,191,613,501,626,1041,1276,671
ENSG00000227818,ENSG00000227818,0,0,0,0,0,0,0,0,0,0
ENSG00000198929,NOS1AP,112,45,89,53,54,127,136,245,55,142
ENSG00000266144,MIR4654,2,6,1,0,4,1,0,4,1,0
ENSG00000227094,ENSG00000227094,0,1,0,0,0,0,0,1,0,0
ENSG00000252262,RNA5SP61,0,2,0,0,3,0,1,1,0,1
ENSG00000207729,MIR556,0,0,1,0,0,2,0,1,0,2
ENSG00000254706,ENSG00000254706,1,0,0,0,0,1,0,0,0,0
ENSG00000239887,C1orf226,99,29,80,20,59,78,101,206,49,114
ENSG00000171722,SPATA46,0,0,0,0,0,0,0,1,0,0
ENSG00000198574,SH2D1B,3,0,0,0,0,1,5,4,2,0
ENSG00000227243,SLAMF6P1,0,0,0,0,0,0,0,0,0,0
ENSG00000152332,UHMK1,946,591,1178,264,686,530,1125,1099,768,689
ENSG00000227941,UQCRBP2,0,0,0,0,0,0,0,0,0,0
ENSG00000259788,UAP1-DT,0,0,1,0,0,0,1,1,1,0
ENSG00000117143,UAP1,565,226,500,179,166,236,324,397,406,385
ENSG00000272574,ENSG00000272574,29,3,15,8,3,2,6,6,4,11
ENSG00000162733,DDR2,4124,1973,4311,2109,2447,1985,4588,4972,3167,3448
ENSG00000243173,RN7SL861P,2,7,4,0,2,3,6,8,3,7
ENSG00000132196,HSD17B7,32,41,48,25,42,56,62,54,60,47
ENSG00000185860,CCDC190,0,1,3,2,0,0,2,0,0,0
ENSG00000230739,ENSG00000230739,0,0,0,0,0,1,0,0,0,0
ENSG00000227667,ENSG00000227667,0,0,0,0,0,0,0,0,0,1
ENSG00000117152,RGS4,21,142,50,12,109,84,98,255,465,204
ENSG00000143248,RGS5,3570,2889,6639,1248,4358,10354,6987,5149,36746,13851
ENSG00000232892,RGS5-AS1,0,1,1,0,0,0,1,0,4,0
ENSG00000225755,TRNT1P1,0,0,0,0,0,0,0,0,0,0
ENSG00000232995,ENSG00000232995,23,18,20,10,35,26,35,28,29,29
ENSG00000237756,ENSG00000237756,0,0,0,0,0,0,1,0,0,0
ENSG00000143228,NUF2,3,5,7,0,8,8,7,12,7,10
ENSG00000225122,ENSG00000225122,0,0,0,0,0,0,0,0,0,0
ENSG00000200327,RNA5SP62,0,0,0,0,0,0,0,0,0,0
ENSG00000212527,RNA5SP63,0,0,0,0,0,0,0,0,0,0
ENSG00000228289,ENSG00000228289,0,0,0,0,0,0,0,0,1,0
ENSG00000212538,U3,0,0,0,0,0,0,0,0,0,0
ENSG00000225719,NMNAT1P2,0,0,0,0,0,0,0,0,0,0
ENSG00000199849,RNU5F-6P,0,0,0,0,0,0,0,0,0,0
ENSG00000213070,HMGB3P6,0,0,0,0,0,0,0,0,0,0
ENSG00000185630,PBX1,9408,10641,13284,6067,19050,18585,16974,14254,14762,18278
ENSG00000207082,RNU6-171P,56,77,29,44,176,91,49,93,84,181
ENSG00000269887,ENSG00000269887,126,184,98,16,395,273,147,218,130,347
ENSG00000276359,Metazoa_SRP,0,1,2,1,0,2,2,2,2,0
ENSG00000233693,PBX1-AS1,2,2,0,2,1,1,4,2,1,1
ENSG00000271917,ENSG00000271917,72,99,75,34,150,118,77,103,78,143
ENSG00000201987,Y_RNA,0,2,2,0,2,1,0,2,0,1
ENSG00000225487,RPL35AP7,0,0,0,0,0,0,0,0,0,0
ENSG00000201270,RNU6-755P,0,0,0,0,0,0,0,0,0,0
ENSG00000162761,LMX1A,6,42,0,2,3,5,3,0,11,47
ENSG00000224702,LMX1A-AS2,0,0,0,0,0,0,0,0,0,0
ENSG00000238022,LMX1A-AS1,0,0,0,0,0,0,0,0,0,0
ENSG00000143171,RXRG,10,1,13,7,3,0,16,32,3,5
ENSG00000237463,LRRC52-AS1,0,3,0,0,0,0,1,1,0,0
ENSG00000230748,PRELID1P7,0,0,0,0,0,0,0,0,0,0
ENSG00000162763,LRRC52,0,0,0,0,0,0,0,0,0,0
ENSG00000237783,ENSG00000237783,0,1,0,0,0,0,0,1,0,0
ENSG00000236206,ENSG00000236206,0,0,0,2,0,0,0,2,0,0
ENSG00000143198,MGST3,611,523,764,319,436,476,714,501,676,495
ENSG00000143149,ALDH9A1,593,517,701,253,348,396,853,753,567,541
ENSG00000206990,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000230175,ENSG00000230175,0,0,0,0,2,0,1,1,0,0
ENSG00000225272,RPL21P27,0,0,0,0,0,1,0,0,0,0
ENSG00000215838,ENSG00000215838,0,0,0,2,0,1,2,2,1,0
ENSG00000273365,ENSG00000273365,0,1,0,0,0,0,0,0,0,0
ENSG00000143183,TMCO1,439,395,618,126,349,358,620,547,534,442
ENSG00000224358,TMCO1-AS1,4,4,2,5,5,10,10,9,2,4
ENSG00000230659,ENSG00000230659,0,0,0,0,0,0,0,0,0,1
ENSG00000143179,UCK2,216,255,262,131,193,173,264,263,228,292
ENSG00000236364,ENSG00000236364,0,2,0,1,1,1,2,1,1,1
ENSG00000283936,MIR3658,0,0,0,0,0,0,0,0,0,0
ENSG00000271527,ENSG00000271527,0,0,0,0,0,0,0,0,0,0
ENSG00000226292,RPS3AP10,1,0,0,0,1,1,0,0,0,0
ENSG00000207341,RNA5SP64,0,0,0,0,0,0,0,0,0,0
ENSG00000188859,FAM78B,53,80,105,63,79,63,81,122,70,64
ENSG00000203307,FAM78B-AS1,0,4,1,0,0,1,3,0,0,1
ENSG00000230898,ENSG00000230898,5,10,8,6,16,7,4,7,3,10
ENSG00000215952,MIR921,3,2,1,2,4,3,3,0,0,4
ENSG00000215835,ENSG00000215835,4,0,3,3,1,4,3,4,9,2
ENSG00000229588,ENSG00000229588,0,0,0,0,1,0,0,1,2,0
ENSG00000225325,ENSG00000225325,0,0,0,0,0,0,0,0,0,0
ENSG00000230231,FMO7P,0,0,0,0,0,0,0,1,0,0
ENSG00000234142,LINC01675,0,0,0,0,0,0,0,0,0,0
ENSG00000238087,FMO8P,0,0,0,0,0,0,0,0,0,0
ENSG00000215834,FMO9P,0,0,0,0,0,0,0,0,0,0
ENSG00000234984,FMO10P,0,0,0,0,0,0,0,0,0,0
ENSG00000232341,RPL4P2,0,0,0,0,0,0,1,0,0,0
ENSG00000232148,FMO11P,0,0,0,0,0,0,0,2,0,0
ENSG00000232223,CNN2P10,0,0,0,0,0,0,0,0,0,0
ENSG00000143157,POGK,713,641,881,352,689,608,877,991,967,843
ENSG00000152382,TADA1,96,52,97,42,110,97,154,157,119,125
ENSG00000225171,DUTP6,1,1,4,2,7,1,1,4,3,2
ENSG00000143195,ILDR2,35,80,12,11,51,7,17,69,63,20
ENSG00000143194,MAEL,3,1,1,0,0,0,4,8,1,2
ENSG00000200036,RNA5SP65,0,0,0,0,0,0,0,0,0,0
ENSG00000227907,ENSG00000227907,0,0,0,0,0,0,0,0,0,0
ENSG00000143167,GPA33,0,1,0,0,0,1,1,1,0,0
ENSG00000198842,STYXL2,5,1,2,3,3,2,2,7,6,4
ENSG00000213068,ENSG00000213068,0,0,0,0,0,0,0,1,0,0
ENSG00000231605,LINC01363,0,0,0,0,0,1,0,0,0,0
ENSG00000272205,POU2F1-DT,1,1,1,0,1,1,1,1,1,1
ENSG00000143190,POU2F1,774,824,1100,451,785,802,1202,850,758,825
ENSG00000272033,ENSG00000272033,33,66,45,18,78,42,60,45,27,54
ENSG00000198821,CD247,9,1,13,3,7,8,17,21,9,4
ENSG00000233411,ENSG00000233411,0,1,1,1,0,0,1,0,0,0
ENSG00000273160,ENSG00000273160,0,0,0,1,1,0,0,0,0,0
ENSG00000227776,AKR1D1P1,0,0,0,0,0,0,0,0,0,0
ENSG00000143162,CREG1,700,277,1127,216,252,332,811,623,510,353
ENSG00000231029,ENSG00000231029,0,0,0,0,0,0,0,0,0,0
ENSG00000241666,ENSG00000241666,1,2,0,0,1,0,2,3,3,2
ENSG00000198771,RCSD1,151,71,124,70,129,99,204,189,244,107
ENSG00000197965,MPZL1,1098,1211,1474,768,833,951,1471,1619,1563,1324
ENSG00000143199,ADCY10,6,5,8,1,5,2,2,4,4,7
ENSG00000250762,ENSG00000250762,0,1,0,0,0,0,0,0,1,0
ENSG00000232194,ENSG00000232194,2,0,2,2,0,0,1,1,0,0
ENSG00000143158,MPC2,221,243,321,82,193,203,290,249,305,250
ENSG00000143164,DCAF6,982,884,1244,512,838,966,1330,1063,911,938
ENSG00000221545,MIR1255B2,3,3,7,1,0,2,4,2,5,2
ENSG00000224837,GCSHP5,0,0,0,0,1,0,0,0,0,1
ENSG00000143147,GPR161,2947,3623,2237,5483,2976,1719,6274,2378,1542,1505
ENSG00000143155,TIPRL,509,501,647,112,405,433,703,510,519,416
ENSG00000237049,RPL34P1,0,1,0,0,0,0,0,0,0,0
ENSG00000237131,ENSG00000237131,0,0,0,0,0,0,0,0,0,0
ENSG00000213064,SFT2D2,2998,2292,6105,2136,2794,2713,4500,3104,3934,2458
ENSG00000214262,ANKRD36BP1,0,1,1,3,0,1,1,4,3,1
ENSG00000206880,RNU6-1310P,0,0,0,0,0,0,0,0,0,0
ENSG00000143178,TBX19,137,125,186,143,172,144,218,123,141,91
ENSG00000227722,ENSG00000227722,7,4,1,5,0,1,4,1,2,5
ENSG00000207974,MIR557,0,0,0,0,0,2,0,0,0,0
ENSG00000228697,ENSG00000228697,0,0,0,0,1,0,1,0,0,0
ENSG00000283255,,0,0,0,0,0,0,0,0,0,0
ENSG00000215833,QRSL1P1,0,0,0,0,0,0,0,0,0,0
ENSG00000143185,XCL2,0,0,1,0,0,0,2,8,4,1
ENSG00000227777,RPL7AP19,0,0,1,0,1,0,0,0,0,0
ENSG00000143184,XCL1,3,1,0,0,2,1,6,4,4,3
ENSG00000229757,RPL7AP21,0,0,0,0,0,0,0,0,0,0
ENSG00000143196,DPT,846,45,527,277,41,29,363,292,41,28
ENSG00000235736,,0,0,0,0,0,0,0,0,0,0
ENSG00000225826,LINC00626,0,0,0,0,0,0,0,0,0,0
ENSG00000229612,SUMO1P2,0,0,0,0,0,0,0,0,0,0
ENSG00000203601,LINC00970,0,1,1,2,0,0,0,0,0,0
ENSG00000213063,RPL29P7,1,0,0,0,0,0,0,0,0,0
ENSG00000252987,RNA5SP66,0,0,0,0,0,0,0,0,0,0
ENSG00000237707,ENSG00000237707,0,0,0,0,0,0,0,0,0,0
ENSG00000143153,ATP1B1,2083,2513,3237,965,2638,2679,3688,1900,859,649
